CensusTract,State,County,LILATracts_1And10,LILATracts_halfAnd10,LILATracts_1And20,LILATracts_Vehicle,Urban,Rural,LA1and10,LAhalfand10,LA1and20,LATracts_half,LATracts1,LATracts10,LATracts20,LATractsVehicle_20,HUNVFlag,GroupQuartersFlag,OHU2010,NUMGQTRS,PCTGQTRS,LowIncomeTracts,POP2010,UATYP10,lapophalf,lapophalfshare,lalowihalf,lalowihalfshare,lakidshalf,lakidshalfshare,laseniorshalf,laseniorshalfshare,lahunvhalf,lahunvhalfshare,lapop1,lapop1share,lalowi1,lalowi1share,lakids1,lakids1share,laseniors1,laseniors1share,lahunv1,lahunv1share,lapop10,lapop10share,lalowi10,lalowi10share,lakids10,lakids10share,laseniors10,laseniors10share,lahunv10,lahunv10share,lapop20,lapop20share,lalowi20,lalowi20share,lakids20,lakids20share,laseniors20,laseniors20share,lahunv20,lahunv20share
05125010503,AR,Saline,0,0,0,0,1,0,1,1,1,1,1,0,0,0,0,0,2235,531,0.0800543,0,6633,U,6633.000001,1,2410.243428,0.363371541,1683.000005,1.000000003,772.0000007,1.000000001,84.03518487,0.037599635,6633.000001,1,2410.243428,0.363371541,1683.000005,1.000000003,772.0000007,1.000000001,84.03518487,0.037599635,24.17313054,0.003644374,9.933047841,0.00149752,8.588397351,0.005103029,2.144907549,0.002778378,0.275891399,1.23441e-4,0,0,0,0,0,0,0,0,0,0
05125010506,AR,Saline,0,0,0,0,0,1,0,0,0,1,1,0,0,1,1,0,3370,32,0.0048055,0,6659,R,6502.883271,0.97655553,940.6268399,0.141256471,327.4825508,0.986393225,3832.148626,0.977339614,196.4546988,0.058295163,6110.333291,0.91760524,897.7894732,0.134823468,320.9330941,0.966665946,3638.484866,0.927948193,194.3981157,0.057684901,254.5309895,0.038223606,80.4073931,0.012074995,66.68407865,0.200855659,33.89991451,0.008645732,30.89515643,0.009167702,0,0,0,0,0,0,0,0,0,0
05125010507,AR,Saline,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1135,54,0.0182989,0,2951,R,2903.266623,0.983824678,791.563189,0.268235577,692.2674238,0.981939608,358.2738796,0.978890381,49.88176465,0.043948691,2766.684365,0.937541296,759.9884996,0.25753592,658.3892234,0.933885423,336.8580775,0.920377261,48.44415924,0.042682079,341.6464979,0.115773127,86.97717452,0.029473797,63.43413813,0.089977501,53.55561539,0.146326818,0.016995067,1.49736e-5,0,0,0,0,0,0,0,0,0,0
05125010508,AR,Saline,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1610,0,0,0,4366,R,4322.929574,0.990135038,978.2427873,0.224059273,1050.19547,0.987954346,480.5746402,0.99292281,77.13181767,0.047907961,4222.859544,0.967214738,958.4451283,0.219524766,1026.186688,0.965368474,467.4732486,0.965853819,74.98397394,0.046573897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
05125010509,AR,Saline,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1190,0,0,0,3225,R,3225.000016,1.000000005,613.3903406,0.190198555,794.0000021,1.000000003,373.9999992,0.999999998,13.49741725,0.011342367,3220.515976,0.998609605,612.2934416,0.189858432,793.7981433,0.999745772,372.7163793,0.996567859,13.47791445,0.011325979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
05125010510,AR,Saline,0,0,0,0,1,0,1,1,1,1,1,0,0,0,0,0,3013,93,0.0112659,0,8255,U,7914.448486,0.958746031,2118.409547,0.256621387,2303.988307,0.964011844,898.5372656,0.952849698,78.35375445,0.026005229,4882.748299,0.5914898,1496.737904,0.18131289,1406.979485,0.588694345,525.9216157,0.557711151,32.39074268,0.010750329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
05125010511,AR,Saline,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1919,0,0,0,4985,R,4237.473629,0.85004486,957.0328812,0.191982524,1025.839727,0.866418688,538.5940666,0.837626853,0,0,2773.217226,0.556312382,534.8429554,0.107290462,683.0329342,0.576885924,355.448584,0.552797176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
05125010512,AR,Saline,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1065,0,0,0,2899,R,2898.99999,0.999999997,493.3972818,0.170195682,728.9999997,1,352.9999988,0.999999997,78.51208548,0.073720268,2898.960435,0.999986352,493.3952993,0.170194998,728.9926251,0.999989884,352.9922889,0.999978156,78.51184493,0.073720042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
05125010600,AR,Saline,1,1,1,1,1,0,1,1,1,1,1,0,0,1,1,0,2575,174,0.0267199,1,6512,U,6292.436548,0.966283254,2976.166606,0.457028041,1573.611868,0.959519432,806.6917849,0.960347363,228.9693963,0.088920154,4518.39053,0.69385604,2132.336347,0.327447228,1117.285956,0.681271924,633.9011642,0.754644243,173.1323381,0.067235859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
05127950100,AR,Scott,0,0,0,0,0,1,1,1,0,1,1,1,0,0,0,0,1891,0,0,0,4943,R,4693.551982,0.949535096,2066.015804,0.417967996,1161.211319,0.934200578,728.2539101,0.967136667,28.73715853,0.015196805,4561.038344,0.922726754,2001.398152,0.404895438,1128.928427,0.908228823,707.4360122,0.939490056,27.11303161,0.014337933,742.1788776,0.150147457,313.0078887,0.063323465,187.2794778,0.150667319,129.0155691,0.171335417,5.015666887,0.002652389,0,0,0,0,0,0,0,0,0,0
05127950200,AR,Scott,1,1,1,1,1,0,1,1,1,1,1,0,0,1,1,0,1655,79,0.0184968,1,4271,C,3262.818055,0.763947098,2065.11777,0.483520902,931.6839675,0.771900553,573.6677418,0.781563681,124.095464,0.074982153,1329.190041,0.31121284,839.2720919,0.196504821,352.5632822,0.292098825,236.5328318,0.322251814,48.27270314,0.029167796,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
05127950300,AR,Scott,0,0,0,0,0,1,1,1,0,1,1,1,0,0,0,0,822,0,0,0,2019,R,2018.999992,0.999999996,788.1216183,0.390352461,432.9999974,0.999999994,427.9999984,0.999999996,50.89915917,0.061921118,2018.999992,0.999999996,788.1216183,0.390352461,432.9999974,0.999999994,427.9999984,0.999999996,50.89915917,0.061921118,1020.561659,0.505478781,376.5460402,0.186501258,207.8127078,0.47993697,234.5489477,0.54801156,28.2132271,0.034322661,67.2026695,0.033285126,19.49339961,0.009654978,9.875317861,0.022806739,11.50173957,0.026873223,2.345298919,0.002853162
05129970100,AR,Searcy,1,1,0,0,0,1,1,1,0,1,1,1,0,0,0,0,1002,0,0,1,2329,R,2328.99999,0.999999996,1332.143475,0.571980882,492.9999998,1,434.9999965,0.999999992,63.67622163,0.063549123,2328.99999,0.999999996,1332.143475,0.571980882,492.9999998,1,434.9999965,0.999999992,63.67622163,0.063549123,1641.317915,0.704730749,930.3652031,0.399469817,357.7955627,0.725751648,300.8495949,0.691608264,45.83366244,0.045742178,0.071183228,3.05639e-5,0.049011402,2.1044e-5,0.014236646,2.88776e-5,0.014236646,3.27279e-5,0.002214589,2.21017e-6
05129970200,AR,Searcy,0,0,0,0,0,1,0,0,0,1,1,0,0,1,1,0,1570,71,0.0195001,0,3641,R,3336.335679,0.916323999,1611.032222,0.442469712,672.8065392,0.905526971,744.6943712,0.913735425,143.7237805,0.091543809,2605.063912,0.715480338,1212.278331,0.332952027,520.9596342,0.701156977,568.2757893,0.697270907,90.9774528,0.057947422,365.382712,0.100352297,210.5278119,0.057821426,70.37510295,0.094717501,70.40377704,0.086385002,12.82587976,0.00816935,0,0,0,0,0,0,0,0,0,0
05129970300,AR,Searcy,1,1,0,0,0,1,1,1,0,1,1,1,0,0,0,0,1002,0,0,1,2225,R,2225.000014,1.000000006,1252.192656,0.562783216,439.000004,1.000000009,495.0000024,1.000000005,72.96774204,0.072822098,2225.000014,1.000000006,1252.192656,0.562783216,439.000004,1.000000009,495.0000024,1.000000005,72.96774204,0.072822098,719.0178053,0.32315407,426.6867675,0.191769334,121.0938707,0.275840252,161.9851418,0.327242711,1.246507544,0.00124402,0,0,0,0,0,0,0,0,0,0
05131000100,AR,Sebastian,1,1,1,1,1,0,1,1,1,1,1,0,0,1,1,0,2039,128,0.0199253,1,6424,U,5125.565491,0.797877567,3658.045696,0.569434261,1723.198171,0.80373049,450.7924949,0.792253945,227.6087067,0.111627615,1557.42661,0.242438763,1160.571372,0.18066179499999999,540.9309405,0.252299879,126.3256304,0.22201341,81.61213215,0.040025568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
05131000200,AR,Sebastian,1,1,1,1,1,0,1,1,1,1,1,0,0,1,1,0,1586,0,0,1,5076,U,2971.671727,0.585435722,2291.569421,0.451451817,991.1246756,0.565065379,288.5979823,0.628753774,100.1704328,0.063159163,566.3247758,0.111569105,425.3791415,0.083802037,184.2958152,0.10507173,54.97444405,0.119770031,16.41418249,0.010349421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
05131000300,AR,Sebastian,1,1,1,0,1,0,1,1,1,1,1,0,0,0,0,0,823,632,0.2393939,1,2640,U,2237.083009,0.847379928,1689.275251,0.639876989,452.3545943,0.792214701,158.1643732,0.873836316,82.5710459,0.100329339,538.321299,0.203909583,394.1045952,0.149282044,153.4945314,0.268817043,47.089308870000004,0.260161927,23.27240238,0.028277524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
05131000400,AR,Sebastian,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1208,0,0,1,3615,U,1841.527564,0.509412881,1485.311528,0.410874558,609.9095021,0.501983129,133.0061717,0.50002320200000006,66.53173494,0.05507594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
05131000501,AR,Sebastian,0,1,0,1,1,0,0,1,0,1,0,0,0,1,1,0,1995,0,0,1,5196,U,3053.133918,0.587593133,1525.665989,0.29362317,908.6401401,0.595049208,265.6497292,0.544364199,127.9329518,0.064126793,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
05131000502,AR,Sebastian,0,0,0,0,1,0,1,1,1,1,1,0,0,0,0,0,1081,0,0,0,3063,U,3062.999975,0.999999992,1313.008033,0.42866733,854.9999902,0.999999989,429.9999996,0.999999999,53.43362981,0.049429815,1649.866294,0.538643909,804.6503119,0.262700069,415.2306351,0.485649866,271.0524155,0.630354455,30.80743899,0.028499018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
05131000600,AR,Sebastian,0,0,0,0,1,0,1,1,1,1,1,0,0,1,1,0,2244,0,0,0,5060,U,4648.549565,0.918685685,1634.154093,0.32295535399999997,1081.850295,0.937478592,933.6504478,0.878316508,169.3268745,0.075457609,2057.00541,0.406522808,933.0015507,0.184387658,468.8866575,0.406314261,403.8971501,0.37995969,97.22204194,0.043325331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
05131000700,AR,Sebastian,1,1,1,1,1,0,1,1,1,1,1,0,0,1,1,0,2440,450,0.0721154,1,6240,U,4920.580315,0.788554538,3008.421777,0.482118875,1041.940851,0.724576392,428.0999295,0.794248478,183.4364342,0.075178866,975.0618374,0.15625991,516.6732302,0.082800197,26.90410918,0.018709394,29.85487391,0.055389376,11.02827784,0.004519786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
05131000800,AR,Sebastian,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1696,61,0.0149108,1,4091,U,780.0359685,0.190671222,384.4178563,0.093966721,193.4263172,0.179430721,78.42909411,0.216654956,44.5315701,0.026256822,19.88957024,0.004861787,6.20942688,0.001517826,3.269518375,0.003032948,2.452138901,0.006773864,0.438304991,2.58435e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
05131001001,AR,Sebastian,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,2193,15,0.0032314,1,4642,U,3417.330283,0.736176278,1999.186493,0.430673523,766.2205556,0.715425355,368.7884058,0.706491199,71.27097306,0.032499304,391.8227186,0.084408169,214.4597423,0.046199858,75.58875322,0.070577734,49.30667289,0.094457228,10.64950242,0.004856134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
05131001002,AR,Sebastian,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,861,0,0,0,2017,U,1468.842423,0.728231246,130.6661079,0.064782404,311.9566045,0.69945427,261.557377,0.760341212,16.51720021,0.01918374,147.023702,0.072892267,13.3474294,0.006617466,30.56533592,0.068532143,33.07849933,0.096158428,1.805938831,0.00209749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
05131001101,AR,Sebastian,0,0,0,0,1,0,1,1,1,1,1,0,0,0,0,0,1984,141,0.0350311,0,4025,U,2459.143226,0.610967261,898.9709787,0.223346827,387.3258817,0.603311342,556.1685121,0.664478509,44.00887474,0.022181893,738.2160065,0.183407703,276.4895627,0.068693059,112.0211807,0.17448782,160.4999139,0.19175617,2.481977239,0.001250997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
05131001102,AR,Sebastian,0,0,0,0,1,0,1,1,1,1,1,0,0,0,0,0,1337,16,0.0052322,0,3058,U,2595.936404,0.848900067,1220.543189,0.399131193,627.8643168,0.849613419,308.8388753,0.919163319,51.84142794,0.038774441,731.1504169,0.239094316,335.0916924,0.109578709,165.2490291,0.223611677,84.37635022,0.25112009,14.30257161,0.010697511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
05131001201,AR,Sebastian,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1431,128,0.037405,0,3422,U,2509.333329,0.733294369,957.7429421,0.279878125,553.3625451,0.715863577,494.3699826,0.752465727,33.79335504,0.023615203,206.877695,0.0604552,61.68317476,0.018025475,44.62533867,0.057730063,57.37656153,0.087331144,0.037112457,2.59346e-5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
05131001202,AR,Sebastian,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1376,141,0.0433313,1,3254,U,1149.414418,0.353231229,659.6319172,0.202714172,245.4300893,0.319570429,154.9292213,0.375131286,50.14389966,0.036441788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
05131001301,AR,Sebastian,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1005,129,0.0513944,0,2510,U,1433.64286,0.571172454,365.3968543,0.145576436,280.6446624,0.520676554,475.9605092,0.782829785,50.00644478,0.049757656,181.5872681,0.072345525,46.09556442,0.018364767,21.10656387,0.039158746,104.0443929,0.171125646,9.242338054,0.009196356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
05131001302,AR,Sebastian,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,3614,171,0.0196552,0,8700,R,6092.89735,0.700333029,1700.015309,0.195404059,1384.952991,0.684265312,704.8362331,0.639017437,64.80902621,0.017932769,4106.307293,0.471989344,844.2975693,0.097045698,997.2906316,0.492732525,372.3531776,0.33758221,11.83787079,0.003275559,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
05131001303,AR,Sebastian,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,2700,19,0.0028986,0,6555,U,3398.624353,0.518478162,1333.781044,0.203475369,867.3506145,0.536394938,459.170677,0.570398357,20.81287615,0.007708473,256.1865191,0.039082612,116.0667859,0.017706603,58.52110094,0.036191157,37.14053023,0.046137305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
05131001304,AR,Sebastian,0,0,0,0,1,0,1,1,1,1,1,0,0,0,0,0,2946,66,0.00903,0,7309,U,5925.179801,0.810669011,1237.343717,0.169290425,1593.673227,0.860050312,821.7485308,0.789383795,38.12721051,0.012942027,2724.140738,0.372710458,318.4884038,0.043574826,679.5272668,0.366717359,386.1494229,0.370940848,8.482817151,0.002879436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
05131001305,AR,Sebastian,0,0,0,0,1,0,1,1,1,1,1,0,0,0,0,0,2017,4,8.478e-4,0,4718,U,4141.933742,0.877900327,723.8351333,0.15341991,856.9500216,0.915544895,613.9628885,0.750565878,59.7794227,0.02963779,1757.071956,0.372418812,288.4909992,0.061146884,371.1070482,0.396481889,253.1934792,0.309527481,29.67214452,0.014711029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
05131010101,AR,Sebastian,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,2314,0,0,0,6118,R,5159.052291,0.843257975,1324.622851,0.216512398,1272.686957,0.823212779,717.0453152,0.861833312,41.22407757,0.017815072,3962.488994,0.647677181,966.4031368,0.15796063,933.7781571,0.60399622100000006,586.3203922,0.70471201000000006,31.93506443,0.013800806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
05131010102,AR,Sebastian,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,2314,0,0,0,6327,R,6292.851023,0.994602659,1646.773332,0.260277119,1767.392351,0.995714001,721.1388966,0.9960482,32.49858667,0.014044333,6013.00792,0.950372676,1570.951651,0.248293291,1664.480095,0.937735265,704.154461,0.972589035,32.28239421,0.013950905,18.42761147,0.002912535,3.615321875,5.71412e-4,7.045851558,0.003969494,1.445302904,0.001996275,0.221542774,9.57402e-5,0,0,0,0,0,0,0,0,0,0
05131010201,AR,Sebastian,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1937,0,0,0,4863,R,4279.8674,0.880087888,1278.381022,0.262879092,1059.331702,0.884250169,645.0571669,0.858930981,76.4845993,0.039486112,2746.318151,0.564737436,795.2409145,0.163528874,653.0200365,0.54509185,414.9086093,0.552474846,46.450668,0.023980727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
05131010202,AR,Sebastian,0,0,0,0,1,0,1,1,1,1,1,0,0,0,0,0,1418,92,0.0238775,0,3853,C,3202.045598,0.831052582,938.1801032,0.243493409,968.0581119,0.858207546,270.3696669,0.646817385,41.41973363,0.029209967,2023.669592,0.525219204,535.4242376,0.138962948,614.6116035,0.544868443,157.3455993,0.376424879,34.96930033,0.024661002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
05131010301,AR,Sebastian,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,2384,0,0,0,6086,R,6049.088996,0.993935096,1690.501277,0.277768859,1380.916516,0.993465119,917.7191029,0.994278551,32.93499269,0.013815014,5954.436116,0.978382536,1666.608688,0.273843031,1358.210382,0.977129771,902.2093372,0.977474905,32.19043264,0.013502698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
05131010302,AR,Sebastian,0,0,0,0,0,1,0,0,0,1,1,0,0,1,1,0,2656,42,0.0061029,0,6882,R,6568.958335,0.954512981,2248.774043,0.326761703,1613.53697,0.948581405,978.04038190000006,0.950476562,184.1341819,0.069327629,6138.513371,0.891966488,2095.578258,0.304501345,1501.114956,0.882489686,910.7442559,0.885077022,151.3571923,0.056986895,274.2507664,0.039850446,121.1411058,0.017602602,60.86102953,0.035779559,43.70508206,0.042473355,9.718725007,0.003659159,0,0,0,0,0,0,0,0,0,0
05133080100,AR,Sevier,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1410,0,0,0,3778,R,3768.654043,0.997526216,1704.116409,0.451063104,996.5364806,0.998533548,534.2315119,0.996700582,54.67270124,0.038774965,3660.426673,0.968879479,1654.569649,0.437948557,967.0898266,0.969027882,515.0684346,0.960948572,53.23846283,0.037757775,51.79891327,0.013710671,23.62561177,0.006253471,11.07588607,0.011098082,7.694370395,0.014355169,0.767336123,5.4421e-4,0,0,0,0,0,0,0,0,0,0
05133080200,AR,Sevier,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1547,0,0,0,4280,R,3668.624708,0.857155306,1744.611489,0.407619507,1041.656311,0.83600025,471.3908506,0.877822813,1.858364478,0.00120127,3187.811394,0.744815746,1457.709391,0.340586306,893.0372415,0.716723308,404.5467089,0.753345827,0.940984932,6.08264e-4,17.7430208,0.004145566,10.43197187,0.002437377,4.332617358,0.003477221,3.209679581,0.005977057,0,0,0,0,0,0,0,0,0,0,0,0
05133080300,AR,Sevier,1,1,1,1,1,0,1,1,1,1,1,0,0,1,1,0,1973,173,0.0268425,1,6445,C,5935.106392,0.920885398,3891.472483,0.603797127,2011.930613,0.914098416,604.4064148,0.929856023,154.9800955,0.078550479,4373.422468,0.678576023,2761.14949,0.428417299,1465.581345,0.66587067,490.1379852,0.754058439,111.4612818,0.0564933,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
05133080400,AR,Sevier,1,1,0,0,0,1,1,1,0,1,1,1,0,0,0,0,1045,0,0,1,2555,R,2554.999995,0.999999998,1179.663389,0.461707784,594.9999993,0.999999999,424.0000011,1.000000002,44.57077415,0.042651459,2554.999995,0.999999998,1179.663389,0.461707784,594.9999993,0.999999999,424.0000011,1.000000002,44.57077415,0.042651459,1723.317089,0.674488097,797.4853793,0.31212735,394.0093439,0.662200578,278.8447136,0.657652627,30.35061756,0.029043653,0,0,0,0,0,0,0,0,0,0
05135470100,AR,Sharp,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,811,1,5.426e-4,1,1843,R,1843.000001,1.000000001,869.1157316,0.471576631,361.0000004,1.000000001,446.9999986,0.999999997,57.49049432,0.070888402,1843.000001,1.000000001,869.1157316,0.471576631,361.0000004,1.000000001,446.9999986,0.999999997,57.49049432,0.070888402,296.9674766,0.161132651,120.0423359,0.065134203,61.28535295,0.169765521,53.6052313,0.119922218,0,0,0,0,0,0,0,0,0,0,0,0
05135470200,AR,Sharp,1,1,1,0,1,0,1,1,1,1,1,0,0,0,0,0,2565,0,0,1,5505,C,5181.35704,0.941209272,2361.41935,0.42895901,975.6010115,0.941699818,1597.882806,0.943260216,96.0059695,0.037429228,4148.238783,0.753540197,1827.209195,0.33191811,730.1664576,0.704793878,1379.949585,0.814610145,70.85987295,0.027625681,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
05135470300,AR,Sharp,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1609,124,0.0316569,1,3917,R,3707.1693,0.946430763,1964.062368,0.501420058,767.4779102,0.947503593,838.1839643,0.923110093,91.5714586,0.056912031,3260.000881,0.832269819,1679.426644,0.428753292,697.24359,0.860794556,672.4862736,0.740623649,80.08500171,0.049773152,238.1228904,0.06079216,96.33234687,0.0245934,42.1284872,0.052010478,49.43555271,0.054444441,7.844466372,0.004875368,0,0,0,0,0,0,0,0,0,0
05135470400,AR,Sharp,1,1,0,1,0,1,1,1,0,1,1,1,0,1,1,0,2375,64,0.0106684,1,5999,R,5284.433597,0.880885747,2751.958279,0.458736169,1308.668966,0.866668189,946.2479439,0.872117921,105.2419635,0.044312406,4633.21881,0.772331857,2336.628808,0.389503052,1132.750467,0.750165872,823.0069189,0.758531722,86.90965461,0.036593539,853.7230424,0.142310892,426.5464456,0.071102925,188.9633709,0.125141305,166.0618726,0.153052417,12.78382984,0.005382665,0,0,0,0,0,0,0,0,0,0
05137950100,AR,Stone,1,1,0,0,0,1,1,1,0,1,1,1,0,0,0,0,1648,0,0,1,4003,R,4002.999994,0.999999999,1945.962317,0.486125985,889.9999992,0.999999999,744.9999961,0.999999995,66.51712009,0.04036233,4002.999994,0.999999999,1945.962317,0.486125985,889.9999992,0.999999999,744.9999961,0.999999995,66.51712009,0.04036233,1784.075565,0.445684628,908.7948646,0.227028445,400.7023082,0.450227313,337.1566103,0.452559208,16.87285256,0.010238381,0,0,0,0,0,0,0,0,0,0
05137950201,AR,Stone,1,1,0,0,0,1,1,1,0,1,1,1,0,0,0,0,710,0,0,1,1657,R,1656.99999,0.999999994,851.6019691,0.513942045,346.9999992,0.999999998,330.0000004,1.000000001,24.51406626,0.034526854,1656.99999,0.999999994,851.6019691,0.513942045,346.9999992,0.999999998,330.0000004,1.000000001,24.51406626,0.034526854,901.3568575,0.543969136,463.2451881,0.279568611,187.7308723,0.541011159,176.0129824,0.533372674,13.66294976,0.019243591,0,0,0,0,0,0,0,0,0,0
05137950202,AR,Stone,0,0,0,1,0,1,0,0,0,1,1,0,0,1,1,0,2967,151,0.0224235,1,6734,R,6087.821804,0.904042442,3251.018509,0.482776731,1232.424445,0.935071658,1477.758815,0.84395135,284.0047824,0.095721194,4989.865358,0.740995747,2672.993479,0.396939929,1045.330863,0.793119016,1135.588282,0.648536997,209.3992231,0.070576078,350.0070193,0.051976094,159.8046944,0.023731021,88.12752074,0.066864583,55.78548936,0.031859217,6.804331589,0.002293337,0,0,0,0,0,0,0,0,0,0
05139950100,AR,Union,1,1,0,0,0,1,1,1,0,1,1,1,0,0,0,0,1512,0,0,1,3529,R,3528.999994,0.999999998,1829.805067,0.518505261,730.9999976,0.999999997,600.9999957,0.999999993,83.27427003,0.055075575,3528.999994,0.999999998,1829.805067,0.518505261,730.9999976,0.999999997,600.9999957,0.999999993,83.27427003,0.055075575,1117.523888,0.316668713,601.0318559,0.170312229,213.9645505,0.292701163,201.8126862,0.335794819,36.54324818,0.024168815,0,0,0,0,0,0,0,0,0,0
05139950200,AR,Union,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1729,0,0,0,4238,R,4238.000006,1.000000001,1547.586414,0.365169045,928.9999998,1,647.0000026,1.000000004,61.94780213,0.035828688,4238.000006,1.000000001,1547.586414,0.365169045,928.9999998,1,647.0000026,1.000000004,61.94780213,0.035828688,32.97209272,0.007780107,11.8930841,0.002806296,6.550423058,0.007051047,3.639493725,0.005625184,0.356589872,2.06241e-4,0,0,0,0,0,0,0,0,0,0
05139950300,AR,Union,0,0,0,0,0,1,0,0,0,1,1,0,0,1,1,0,1021,0,0,0,2472,R,2472.000002,1.000000001,975.1213659,0.394466572,599.0000012,1.000000002,431.9999989,0.999999997,104.4609116,0.102312352,2472.000002,1.000000001,975.1213659,0.394466572,599.0000012,1.000000002,431.9999989,0.999999997,104.4609116,0.102312352,137.4284642,0.055594039,70.91552854,0.028687512,34.31613444,0.057289039,26.62231609,0.061625732,5.182495118,0.005075901,0,0,0,0,0,0,0,0,0,0
05139950400,AR,Union,0,0,0,0,0,1,1,1,0,1,1,1,0,0,0,0,2345,0,0,0,5764,R,5275.660627,0.915277694,1796.771541,0.311723029,1250.876691,0.898618313,841.7720901,0.931163816,94.67178362,0.040371763,5205.032021,0.903024292,1768.465874,0.306812261,1231.441448,0.884656212,831.3598302,0.91964583,93.21578219,0.039750867,1434.266585,0.248831816,480.4803247,0.083358835,307.7737968,0.221101866,255.176354,0.282274728,34.39807638,0.014668689,0,0,0,0,0,0,0,0,0,0
05139950500,AR,Union,0,0,0,0,0,1,0,0,0,1,1,0,0,1,1,0,2507,0,0,0,6256,R,6217.898328,0.993909579,1930.646517,0.30860718,1461.269177,0.994737356,873.9911373,0.993171747,113.9386801,0.045448217,5932.753089,0.948330097,1866.371533,0.298333046,1415.830389,0.963805574,797.9415985,0.906751816,110.1115206,0.043921628,2.425365612,3.87686e-4,0.979272082,1.56533e-4,0.461974397,3.14482e-4,0.461974397,5.24971e-4,0.051627935,2.05935e-5,0,0,0,0,0,0,0,0,0,0
